"id","code","name"
"9067",2.10586e+12,"Carpaccio bovino adulto"
"9068",2.10592e+12,"Pane azzimo integrale"
"9069",21059483,"Speck"
"9070",2.106e+12,"Wustel"
"9071",2.106e+12,"la battuta di fassone"
"9072",2.106002e+12,"Bauernspeck"
"9073",2.106008e+12,"Speck"
"9074",2.106015e+12,"Prosciutto di montagna"
"9075",2.10607e+12,"Filoni di suino affumicati cotti"
"9076",2.10609e+12,"Metzegerei - steiner"
"9077",2.10609e+12,"Würstel"
"9078",2.106173e+12,"Pane proteico"
"9079",2.10622e+12,"Fettine di fesa di bovino"
"9080",21063183,"Salame Milano"
"9081",2.106352e+12,"Panini ciabattine"
"9082",2.10655e+12,"Grana padano"
"9083",2.10658e+12,"Stinco affumicato"
"9084",21069017,"Stracchino"
"9085",2.106971e+12,"bresaola consilia"
"9086",2.107e+12,"Pane di semola tipo pesciolino"
"9087",2.107014e+12,"Grana padano doc"
"9088",2.10702e+12,"Servelade"
"9089",2.107166e+12,"Kiwi"
"9090",2.107328e+12,"Fettine sottili di fesa di tacchino"
"9091",2.107331e+12,"Bresaola"
"9092",2.10734e+12,"Cosacavaddu"
"9093",2.107433e+12,"Fuso d’ala di pollo"
"9094",2.107442e+12,"Petto pollo a fette bio"
"9095",2.107442e+12,"Petto di pollo a fette bio"
"9096",2.10747e+12,"Grana padano"
"9097",2.10747e+12,"Parmigiano reggiano"
"9098",2.10747e+12,"Formaggio"
"9099",2.10747e+12,"Grana padano dop"
"9100",2.10747e+12,"Grana padano dop"
"9101",2.107488e+12,"Carpaccio Vitello"
"9102",2.10749e+12,"Grana Padano DOP"
"9103",2.10752e+12,"Polpa sceltissima roast-beef"
"9104",2.107595e+12,"Salsiccia di fegato"
"9105",2.10761e+12,"Granfino Grana padano"
"9106",2.10761e+12,"Grana padano dop"
"9107",2.10761e+12,"Granfino"
"9108",2.10762e+12,"Hamburger bovino adulto"
"9109",2.107637e+12,"Fesa vitello"
"9110",2.1077e+12,"Primo sale bianco"
"9111",2.1078e+12,"Parmigiano reggiano D.O.P."
"9112",2.1078e+12,"Parmigiano reggiano"
"9113",2.10787e+12,"Parmigiano reggiano dop"
"9114",2.10793e+12,"Salsiccia sarda puro suino"
"9115",2.108e+12,"Speckknödel-canederli di speck"
"9116",2.108e+12,"COPPA S/OSSO A FETTE DI SUINO"
"9117",2.108e+12,"Speckknödel"
"9118",2.108002e+12,"Canederli agli spinaci"
"9119",2.108031e+12,"Crostata ciliegia"
"9120",2.10812e+12,"Hamburger vitello 100x6"
"9121",21081514,"Micellare casein"
"9122",2.108223e+12,"Straccetti bovino"
"9123",2.10824e+12,"Spiedini rustici"
"9124",2.10833e+12,"Fagottino con pollo"
"9125",2.10839e+12,"anduglia"
"9126",2.10839e+12,"Salsiccia di pollo"
"9127",2.10839e+12,"Salsiccia di pollo, tacchino e suino"
"9128",2.10854e+12,"prodotti del mare"
"9129",2.10854e+12,"Filetto di Baccalà"
"9130",2.10879e+12,"Pecorino Pastori Di Fonni"
"9131",2.10892e+12,"Pane"
"9132",2.109009e+12,"Ricotta di pecora"
"9133",2.10902e+12,"Fesa di tacchino al forno Take away"
"9134",2.109088e+12,"Leerdammer"
"9135",2.109125e+12,"Salsiccia 'd muncalé"
"9136",2.109133e+12,"Salame"
"9137",2.109155e+12,"Cavolfiore"
"9138",2.10922e+12,"Tartare scottona 100x2"
"9139",2.10929e+12,"SALAME AL CAPRIOLO / SALAMI MIT REHFLEISCH"
"9140",2.109371e+12,"Panino carbolight wer fit"
"9141",2.10987e+12,"Grana padano dop"
"9142",2.11e+12,"Pizzette"
"9143",2.11e+12,"Focaccia del Tambellini"
"9144",2.11e+12,"Prosciutto di maiale"
"9145",2.11e+12,"Reparto salumeria"
"9146",2.110003e+12,"Parmigiano"
"9147",2.110007e+12,"Ricotta forte"
"9148",2.110008e+12,"Tigre"
"9149",2.11001e+12,"Anduia"
"9150",2.11001e+12,"Prisciutto crudo san Daniele"
"9151",2.110011e+12,"Parmigiano Reggiano"
"9152",2.110013e+12,"EMMENTALER"
"9153",2.110026e+12,"Formaggio"
"9154",2.110031e+12,"Pane bio contadino"
"9155",2.110039e+12,"cavolfiore bianco f."
"9156",2.110042e+12,"Salame"
"9157",2.110054e+12,"Busti pecorino"
"9158",2.110063e+12,"Bocconcini di pollo"
"9159",2.110071e+12,"Petti di pollo"
"9160",2.110078e+12,"Parmigiano reggiano 40 mesi"
"9161",2.110081e+12,"Ricotta"
"9162",2.110086e+12,"Le Gruyere AOP salé"
"9163",2.110091e+12,"Coop le zagare"
"9164",2.110094e+12,"Code Di Rana Pescatrice"
"9165",21100949,"Riso su riso"
"9166",2.1101e+12,"Roastbeef bovino"
"9167",2.1101e+12,"Involtini di pesce spada"
"9168",2.110103e+12,"Pane segale"
"9169",2.11011e+12,"Bistecche di tonno"
"9170",2.110115e+12,"Funghi shiitake"
"9171",2.110124e+12,"Grissini F-Med-Multi"
"9172",2.110124e+12,"Prosciutto cotto 1/6"
"9173",2.110125e+12,"Santini fesa di tacchino arrosto"
"9174",21101311,"Miele millefiori della  Toscana"
"9175",2.110144e+12,"Porto tagliato"
"9176",2.110157e+12,"Parmigiano reggiano"
"9177",2.11017e+12,"Grana padano"
"9178",2.110172e+12,"Parmigiano reggiano"
"9179",2.11018e+12,"Salsiccia pasqualora piccante"
"9180",2.11018e+12,"Focaccia al pomodoro"
"9181",2.110203e+12,"Cornetti"
"9182",2.110206e+12,"Pollo"
"9183",2.110219e+12,"Salame felino igp"
"9184",2.110227e+12,"Pane baquette"
"9185",2.11023e+12,"Ricotta al forno porzionata"
"9186",2.110241e+12,"Merluzzo fritto"
"9187",2.110244e+12,"COOP GRATIA ROAST BEEF KG"
"9188",2.110251e+12,"Parmigiano"
"9189",2.110252e+12,"Parmigiano reggiano 24 mesi"
"9190",2.110264e+12,"Crema cacao intensa"
"9191",2.11027e+12,"Alici marinate"
"9192",2.110301e+12,"Salamino affumicato"
"9193",2.110301e+12,"Sugo si pesce spada"
"9194",2.110305e+12,"Ricotta"
"9195",2.110305e+12,"Ricotta tradizionale"
"9196",2.110305e+12,"A'RAUSANA"
"9197",2.110323e+12,"Seitan rustico"
"9198",2.110323e+12,"Seitan Rustico"
"9199",2.110323e+12,"Seitan Rustico"
"9200",2.11034e+12,"Fidagel Code di gamberi"
"9201",2.11037e+12,"Friselle di grano"
"9202",2.110403e+12,"Primosalino"
"9203",2.110406e+12,"Ricotta salata"
"9204",2.110424e+12,"Galbanetto"
"9205",2.110429e+12,"toma piemontese"
"9206",2.11046e+12,"Bocconcini di petto di pollo"
"9207",2.110464e+12,"Tomini arrigoni"
"9208",2.11047e+12,"Straccetti di petto di pollo"
"9209",2.11047e+12,"Pollo"
"9210",2.11049e+12,"Mortadella"
"9211",2.11049e+12,"Bocconcini Di Fesa Di Tacchino"
"9212",2.11049e+12,"Bocconcini di fesa di tacchino"
"9213",2.11049e+12,"Bocconcini di fesa di tacchino"
"9214",2.110506e+12,"Blutnudel"
"9215",2.110507e+12,"caciottina biologica di capra"
"9216",2.110507e+12,"Caciottina biologica di capra"
"9217",2.110517e+12,"Parmigiano reggiano dop 40 mesi"
"9218",2.11052e+12,"Raclette Suisse"
"9219",2.11052e+12,"Formaggio Racletraccard"
"9220",2.110521e+12,"Filetto di trota affumicata"
"9221",2.110522e+12,"Filetto di Trota al Naturale"
"9222",2.110522e+12,"Trota al naturale"
"9223",2.11053e+12,"Filetto salmone"
"9224",2.110533e+12,"Robiola fresca"
"9225",2.110533e+12,"Robiolina"
"9226",2.110543e+12,"Fanta"
"9227",2.110543e+12,"Noci conad"
"9228",2.110545e+12,"Filoncino cioccolato"
"9229",2.110548e+12,"Cotoletta di seitan dorata"
"9230",2.110559e+12,"Semi di zucca"
"9231",2.110563e+12,"Maasdammer"
"9232",2.11057e+12,"'Nduja Piccante"
"9233",2.11058e+12,"Crescenza Biodinamica"
"9234",2.110673e+12,"Formaggio"
"9235",2.110673e+12,"pecorino"
"9236",21106743,"Fette biscottate"
"9237",2.110696e+12,"Stracchino"
"9238",2.11073e+12,"Ciappette alle mandorle bio"
"9239",2.110735e+12,"Tomino scamorza affumicata"
"9240",2.110736e+12,"Salame puro suino al Morellino di Scansano"
"9241",2.110742e+12,"Hamburger di scottona"
"9242",2.110744e+12,"Formaggio verene"
"9243",2.11075e+12,"Ciappette Classiche Bio"
"9244",2.110753e+12,"Tomino del Boscaiolo Il Gigante"
"9245",2.11076e+12,"Ciappette al cioccolato bio"
"9246",2.110771e+12,"Auricchio provolone tonde"
"9247",2.11081e+12,"Biscottini classici"
"9248",2.11082e+12,"Biscottini ciok"
"9249",2.11083e+12,"Patè al parmigiano reggiano classico"
"9250",2.110837e+12,"Trenta"
"9251",2.110837e+12,"Formaggio"
"9252",2.11084e+12,"Mais"
"9253",2.110854e+12,"Ricotta"
"9254",2.110854e+12,"RICOTTA DI CAPRA"
"9255",2.110862e+12,"spiedino rustico di suino"
"9256",2.110866e+12,"Hamburger di pollo"
"9257",2.110939e+12,"Primo sale"
"9258",2.110946e+12,"Pandolce di farro"
"9259",2.110952e+12,"patatine vivace"
"9260",2.110964e+12,"Asiago"
"9261",2.110964e+12,"Asiago dop crine"
"9262",2.110968e+12,"Stracchino"
"9263",2.11097e+12,"Bocconcini affumicati"
"9264",2.11101e+12,"Lattuga iceberg"
"9265",2.111015e+12,"Il Tommasino"
"9266",2.11103e+12,"noci fresche"
"9267",2.111045e+12,"Suino lonza osso"
"9268",2.111064e+12,"Cappelletti carne"
"9269",2.111099e+12,"Ricotta biologica di capra"
"9270",2.11111e+12,"Panccetta"
"9271",2.111111e+12,"SPECH"
"9272",2.111111e+12,"Crostata"
"9273",2.111111e+12,"Speck del trentino"
"9274",2.11121e+12,"Salame Milano Despar gr400ca"
"9275",2.111232e+12,"Gruyère"
"9276",21112911,"Rum traube nuss"
"9277",2.111353e+12,"Gruyere"
"9278",2.111364e+12,"Panfrutto"
"9279",2.11144e+12,"Galbani Sal Napoli"
"9280",2.111456e+12,"Pane cioccolato"
"9281",2.11148e+12,"Bio Wacholder"
"9282",2.11151e+12,"Salmone (Filetto)"
"9283",2.111525e+12,"Gran Lessinia Biologo"
"9284",2.111526e+12,"Sgombro affumicato al pepe"
"9285",2.111527e+12,"Sgombro al pepe"
"9286",2.111527e+12,"Sgombro al naturale"
"9287",2.111527e+12,"Sgombro al Naturale"
"9288",2.111527e+12,"Sgombro al Naturale"
"9289",2.111527e+12,"Sgombro al naturale"
"9290",2.111554e+12,"Prosciutto cotto"
"9291",2.111611e+12,"Pollo allo spiedo"
"9292",2.111627e+12,"Barbecue piccante"
"9293",2.111638e+12,"Mortadella favola"
"9294",2.111644e+12,"Pane di semola di grano duro lievitazione naturale"
"9295",2.1118e+12,"Bottarga di muggine"
"9296",2.11191e+12,"Filetto di pollo"
"9297",2.112002e+12,"Scamorza Vigorita"
"9298",2.112004e+12,"cioli coppiette suino"
"9299",2.112036e+12,"Strolghino boschi"
"9300",211209,"Panettone"
"9301",21121180,"Pastiera Napoletana"
"9302",2.112127e+12,"Seitan"
"9303",2.112127e+12,"Seitan"
"9304",2.112127e+12,"Seitan"
"9305",2.112127e+12,"Seitan"
"9306",2.112127e+12,"Seitan"
"9307",2.112127e+12,"Seitan Naturale Medi"
"9308",2.112127e+12,"Seitan"
"9309",2.112131e+12,"Arrosto di seitan"
"9310",2.11217e+12,"pecorino romano"
"9311",2.112248e+12,"Grana Padano DOP Riserva 20 mesi"
"9312",2.112295e+12,"Focaccia Vegana"
"9313",2.112295e+12,"Focaccia"
"9314",2.112318e+12,"Pane di semola granl durl"
"9315",2.112345e+12,"Aceto di vino bianco"
"9316",21123573,"Tortino con gocce di cioccolato"
"9317",2.11244e+12,"Salame"
"9318",2.112474e+12,"prosciutto crudo"
"9319",2.1125e+12,"Dattero"
"9320",2.1125e+12,"Formaggio grana"
"9321",2.112545e+12,"Ricotta al limone infornata"
"9322",2.112627e+12,"Focaccia tonda"
"9323",2.112633e+12,"Insalata russa"
"9324",21126703,"Confettura di fichi sardi"
"9325",2.11279e+12,"Salame affumicato"
"9326",2.11284e+12,"Panettone"
"9327",2.1129e+12,"Prosciutto cotto"
"9328",2.112953e+12,"Pecorino Romano Dop"
"9329",2.112992e+12,"Pollo"
"9330",2.113059e+12,"Prosciutto cotto"
"9331",2.11317e+12,"Bresaola"
"9332",2.113245e+12,"Minestrone con ceci"
"9333",2.113329e+12,"Ricotta salata"
"9334",2.113338e+12,"Fusi pollo"
"9335",2.113338e+12,"Fusi pollo"
"9336",2.113341e+12,"Sovracosce pollo x6"
"9337",2.113342e+12,"Petto di pollo a fette"
"9338",2.113344e+12,"Carefour"
"9339",2.113373e+12,"Tacchino"
"9340",2.11346e+12,"Formaggio"
"9341",2.11358e+12,"Datteri medjoul"
"9342",2.11361e+12,"Pizzette sfoglia"
"9343",2.113619e+12,"Svizzere novino ad. BIO"
"9344",2.11369e+12,"Sfoglia mozzarella prosciutto crudo e pomodoro"
"9345",2.113791e+12,"Aglio bianco biologico"
"9346",21137952,"Mostarda"
"9347",2.11394e+12,"Pollo"
"9348",2.11397e+12,"Pancetta"
"9349",2.11399e+12,"Hamburger di pollo"
"9350",2.11401e+12,"Filetto di poli a fette"
"9351",2.11403e+12,"Fettine sottili di petto pollo"
"9352",2.11405e+12,"Cachi"
"9353",2.114085e+12,"Noci di perigord 30"
"9354",2.11445e+12,"Speck"
"9355",2.114484e+12,"Pomodoro cuore di bue"
"9356",2.1145e+12,"Marmorkuchen"
"9357",2.11455e+12,"Prosciutto cotto AQ"
"9358",2.11459e+12,"Filone semola grano duro"
"9359",2.11459e+12,"Filone semola di grano duro"
"9360",2.11459e+12,"Filone semola grano duro"
"9361",2.114665e+12,"Robiola di Capra Bio"
"9362",2.11483e+12,"Pane"
"9363",2.11487e+12,"Grana"
"9364",2.11495e+12,"Formaggio Grana Padano Riserva DOP"
"9365",2.115009e+12,"Bignè San Giuseppe"
"9366",2.11504e+12,"Frico di patate"
"9367",2.11513e+12,"Crema di formaggio al tartufo nero"
"9368",2.115146e+12,"Crostata nocciola"
"9369",2.115308e+12,"tonno filetto"
"9370",2.115327e+12,"Schiena d asino"
"9371",2.11534e+12,"Kiwi"
"9372",2.1154e+12,"grana padano"
"9373",2.116089e+12,"Pane casareccio noci"
"9374",2.116121e+12,"Filoncino di farro integrale bio"
"9375",2.116125e+12,"Tartarugona bio"
"9376",2.116237e+12,"Guanciale"
"9377",2.116273e+12,"Raclette du Calais aop"
"9378",2.116327e+12,"Semi di chia"
"9379",2.116333e+12,"Pane cereali"
"9380",2.116436e+12,"Soia bocconcini bio"
"9381",2.11663e+12,"Formaggio duro da grattuggia"
"9382",2.11663e+12,"FORMAGGIO DURO DA GRATTUGGIA"
"9383",2.11663e+12,"Formaggio duro da grattugia"
"9384",2.11663e+12,"Formaggio duro da grattuggia"
"9385",2.11673e+12,"grana"
"9386",2.11688e+12,"Cacciotta di capra"
"9387",2.116934e+12,"Schiocco Olive"
"9388",2.116935e+12,"Pane schiocco"
"9389",2.116936e+12,"Schiocco Multicereali POF"
"9390",2.117005e+12,"Panini"
"9391",2.117013e+12,"Camomilla matricaria"
"9392",2.11702e+12,"Tortelli Verdi"
"9393",2.11703e+12,"Pane Casareccio"
"9394",2.117038e+12,"Pane Bio Greco"
"9395",2.117065e+12,"Robiola valtellina cremosa"
"9396",2.117075e+12,"Cioccolato per copertura fondente"
"9397",2.1171e+12,"Grana padano"
"9398",2.1171e+12,"Grana Padano DOP"
"9399",2.1171e+12,"Premium"
"9400",2.1171e+12,"Grana padano D. O. P."
"9401",2.117101e+12,"Tofu"
"9402",2.117104e+12,"Pane"
"9403",2.117119e+12,"Zenzero"
"9404",2.11712e+12,"Mandarini"
"9405",2.117125e+12,"tarallo"
"9406",2.117139e+12,"Pop biovegan di avena"
"9407",2.11714e+12,"Pollo al forno atp"
"9408",2.11714e+12,"Pollo al forno affettato"
"9409",2.11714e+12,"Petto di pollo"
"9410",2.117141e+12,"Provola"
"9411",2.117213e+12,"Pane multicereali"
"9412",2.117215e+12,"Cipolledda"
"9413",2.11726e+12,"Focaccia Farcita"
"9414",2.117264e+12,"Crostatina vegana"
"9415",2.117271e+12,"Caciocavallo"
"9416",2.1173e+12,"Stracchino di Romagna"
"9417",2.117305e+12,"Pasta fresca zucca e mandorle caramellate"
"9418",2.11742e+12,"Formaggio"
"9419",2.11746e+12,"Scaldateli"
"9420",2.117531e+12,"Muffin nutella"
"9421",2.117602e+12,"Forno arcano plum cake riso e grano saraceno"
"9422",2.117604e+12,"Carpaccio"
"9423",2.11764e+12,"POLPETTE FIT"
"9424",2.117675e+12,"Pane noci e uvetta"
"9425",2.117686e+12,"ciabatta semola"
"9426",2.117709e+12,"Antipasto misto"
"9427",2.117794e+12,"Mandorle pelate"
"9428",2.117873e+12,"Parmigiano reggiano"
"9429",2.117903e+12,"Macarons"
"9430",2.11801e+12,"Robiola di Roccaverano"
"9431",211802192755,"ESPRESSO DI NAPOLI"
"9432",2.118318e+12,"Misto Salumeria"
"9433",2.11841e+12,"Pere"
"9434",2.11846e+12,"Asíno"
"9435",2.1185e+12,"Aringa"
"9436",2.118759e+12,"Mortadella biologica IGP"
"9437",2.11877e+12,"Formaggio asiago pressato dop"
"9438",21187995,"Prosciutto San Daniele"
"9439",21190902,"Alaska Seelachsfilet"
"9440",2.11918e+12,"Mandorle Iper Dem"
"9441",2.119225e+12,"Greppole"
"9442",2.11938e+12,"Pistacchi"
"9443",2.11958e+12,"Croissant maxi"
"9444",2.11972e+12,"Mezze noci sgusciate kg 5 vent"
"9445",2.11976e+12,"Cavallo di San Martino"
"9446",2.11999e+12,"Scamorza affumicata"
"9447",2.12e+12,"Heumilch"
"9448",2.12e+12,"parmigiano"
"9449",2.12e+12,"Spinacine"
"9450",2.12e+12,"Tritato di bovino citrus"
"9451",2.12e+12,"Trenta senza colesterolo"
"9452",2.12001e+12,"Crostata ai marroni"
"9453",2.120023e+12,"Salamella pwr griglia"
"9454",2.12003e+12,"Parmigiano Reggiano Stagionato 24 Mesi"
"9455",2.120043e+12,"Costata con osso scottona"
"9456",2.12005e+12,"Speck Preziose Bontà 1kg"
"9457",2.120051e+12,"Salsiccia grossa di suino"
"9458",2.120052e+12,"Salsiccia luganica"
"9459",2.12009e+12,"Grana padano"
"9460",2.120098e+12,"prosciutto di parma dop"
"9461",2.1201e+12,"Asiago d.o.p"
"9462",2.120105e+12,"Carne"
"9463",2.12011e+12,"Carpaccio"
"9464",2.12011e+12,"Crostata di mentescudaio"
"9465",2.12011e+12,"Piemonte Valgrana Selezione"
"9466",2.120117e+12,"Parmigiano reggiano"
"9467",2.12012e+12,"Amorpolenta alle mele"
"9468",2.120121e+12,"Amorpolenta all'ananas"
"9469",2.120128e+12,"Hamburger"
"9470",2.120148e+12,"Bistecche 1 scelta bovino adulto fesa noce"
"9471",2.12016e+12,"Latte Fresco Trentino Intero"
"9472",2.12016e+12,"Caciotta"
"9473",2.12019e+12,"Crostata albicocche"
"9474",2.120204e+12,"Pollo"
"9475",2.120234e+12,"Würstel Frankfurt"
"9476",2.120245e+12,"Muffin sogno cioccolato"
"9477",2.120246e+12,"Costata"
"9478",2.120251e+12,"Milanese di bovino"
"9479",2.120256e+12,"Fesa fette"
"9480",2.120263e+12,"Specialisti pasticceria"
"9481",2.12028e+12,"Trentingrana"
"9482",2.12031e+12,"Vitello coscia a fettine"
"9483",2.12031e+12,"Parmigiano regiano"
"9484",2.12031e+12,"Parmigiano Reggiano"
"9485",2.12031e+12,"Bergkäse"
"9486",2.12031e+12,"Parmigiano Reggiano Dop"
"9487",2.12031e+12,"Parmigiano Reggiano"
"9488",2.12031e+12,"Parmigiano reggiano DOP"
"9489",2.12031e+12,"Parmigiano Reggiano"
"9490",2.12031e+12,"Parmigiano reggiano"
"9491",2.12031e+12,"parmigiano reggiano dop"
"9492",2.12031e+12,"Parmigiano Reggiano dop"
"9493",2.12031e+12,"Parmigiano Reggiano"
"9494",2.12031e+12,"Parmigiano reggiano"
"9495",2.12031e+12,"Parmigiano Reggiano"
"9496",2.12031e+12,"Parmigiano reggiano"
"9497",2.12031e+12,"Parmigiano Reggiano"
"9498",2.12031e+12,"Parmiggiano Reggiano"
"9499",2.12031e+12,"Parmigiano reggiano 12 mesi"
"9500",2.12031e+12,"Parmigiano reggiano dop"
"9501",2.12031e+12,"Parmigiano reggiano"
"9502",2.12031e+12,"Parmigiano Reggiano"
"9503",2.12031e+12,"Parmigiano reggiano"
"9504",2.12031e+12,"Parmigiano Reggiano"
"9505",2.12031e+12,"Parmigiano reggiano"
"9506",2.12031e+12,"Parmigiano  reggiano"
"9507",2.12031e+12,"Parmigiano reggiano"
"9508",2.12031e+12,"Parmigiano reggiano"
"9509",2.12031e+12,"Parmigiano reggiano"
"9510",2.12031e+12,"Parmigiano Reggiano"
"9511",2.12031e+12,"Parmigiano regiano"
"9512",2.12031e+12,"Parmigiano Reggiano"
"9513",2.12031e+12,"Parmigiano reggiano dop"
"9514",2.12033e+12,"Parmigiano Reggiano dop 30 mesi forme"
"9515",2.12034e+12,"Pane tipo pizzi leccesi"
"9516",2.12035e+12,"Croccantella multicereali"
"9517",2.12035e+12,"Salame nostrano"
"9518",2.120357e+12,"Saporello piccante"
"9519",2.120384e+12,"cestino di verdure miste amm"
"9520",2.120389e+12,"Pollo petto a fette"
"9521",2.12039e+12,"Provolone"
"9522",2.12039e+12,"Bovino adulto cappello del prete"
"9523",2.12041e+12,"Ossa di vitello per brodo"
"9524",2.12043e+12,"Salame Piccante"
"9525",2.120431e+12,"Fettine sottilissime bovino adulto"
"9526",2.120452e+12,"Bistecche scelte sottili bovino AD scottona benessere animale"
"9527",2.120465e+12,"Macinato sceltissimo"
"9528",2.12048e+17,"Biscotti"
"9529",2.12049e+12,"prosciutto cotto coati blu"
"9530",2.1205e+12,"Pane"
"9531",2.12051e+12,"Pastiera napoletana"
"9532",2.120522e+12,"Banane italiane"
"9533",2.12053e+12,"Skua"
"9534",2.120542e+12,"Salami Tipici Lucani"
"9535",2.120543e+12,"Salsiccia stagionata piccante"
"9536",2.120545e+12,"Pezzente della montagna materana"
"9537",2.120545e+12,"Lezzente"
"9538",2.120545e+12,"Pezzente"
"9539",2.12057e+12,"Pane"
"9540",2.120713e+12,"Chicken avocado"
"9541",2.120734e+12,"pomodoro datterino"
"9542",2.12074e+12,"Mini donut ciok - ciambella"
"9543",2.12075e+12,"pollo sovracosce"
"9544",2.12077e+12,"Margherite albicocca"
"9545",2.12082e+12,"Cornetto 3chic"
"9546",2.12083e+12,"Pollo filetto a fette"
"9547",2.12083e+12,"Pollo Filetto A Fette"
"9548",2.12083e+12,"Pollo filetto a fette"
"9549",2.12083e+12,"Pollo Filetto a Fette"
"9550",2.12083e+12,"Pollo filetto a fette"
"9551",2.12083e+12,"Pollo filetto a fette"
"9552",2.120831e+12,"Funghi Bianchi"
"9553",2.12084e+12,"Pollo fusi"
"9554",2.12084e+12,"Gino"
"9555",2.12084e+12,"Fusi di pollo"
"9556",2.12084e+12,"Pollo fusi"
"9557",2.12084e+12,"Val tenera"
"9558",2.12086e+12,"Pollo a busto"
"9559",2.12087e+12,"Pollo sovracosce"
"9560",2.12088e+12,"Petto di pollo"
"9561",2.12088e+12,"Petto di pollo"
"9562",2.120916e+12,"Zucchine"
"9563",2.12098e+12,"Emmental francese blocco"
"9564",2.121e+12,"Ciccioli a fette"
"9565",2.12103e+12,"Provola affumicata"
"9566",2.12104e+12,"carpaccio bovino adulto"
"9567",2.12104e+12,"Arista di suino"
"9568",2.121043e+12,"Prosciutto crudo San Giorgio Eataly"
"9569",2.12105e+12,"Tartelle alla frutta grandi"
"9570",2.121052e+12,"Mais piccante Gigante"
"9571",2.121069e+12,"Pane"
"9572",2.12109e+12,"Bocconcini di bufala"
"9573",2.121126e+12,"Nduja di Spilinga"
"9574",2.12116e+12,"Crostata Gianduia"
"9575",2.12117e+12,"pollo petto a metà senza osso"
"9576",2.121197e+12,"Arrostino maiale trancio"
"9577",2.121209e+12,"Pizza"
"9578",2.12125e+12,"Carne chuck roll uk reale"
"9579",2.12132e+12,"Latticini freschi"
"9580",2.121408e+12,"Petto di pollo arrosto"
"9581",2.12142e+12,"CIAMBELLA FRITTA"
"9582",2.12142e+12,"Suino braciole maxi"
"9583",2.12142e+12,"Cornetto vegano vuoto"
"9584",2.12142e+12,"Cornetto vegano vuoto"
"9585",21214301,"Aceto di mele biologico"
"9586",2.12148e+12,"PROSCIUTTO COTTO FERRARINI"
"9587",2.12148e+12,"Petto di tacchino a fette"
"9588",2.121492e+12,"Mandorle"
"9589",2.12152e+12,"Stracciatella"
"9590",2.1216e+12,"Pancetta brettlspeck"
"9591",2.12164e+12,"lingua con pomodoro e mozzarella"
"9592",2.12168e+12,"milka donut"
"9593",2.12172e+12,"Gorgonzola “S&D"
"9594",2.12177e+12,"Formaggio di capra"
"9595",2.121792e+12,"Fesa di tacchino"
"9596",2.121809e+12,"Pizza alla diavola"
"9597",2.121822e+12,"Salame"
"9598",2.12187e+12,"Macinato pollo"
"9599",2.1219e+12,"Hamburgher di vitella"
